#KeyFrame Sniffer Data File
313,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0381232,-0.030303,0.00293255,-0.00293255,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
344,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0420332,-0.0342131,0.00293255,-0.00488759,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
375,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0459433,-0.0361681,0.00488759,-0.00488759,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
406,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0478983,-0.0400782,0.00488759,-0.00488759,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
438,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0518084,-0.0420332,0.00488759,-0.00488759,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
469,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0557185,-0.0459433,0.00488759,-0.00488759,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
500,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0596285,-0.0478983,0.00488759,-0.00488759,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
531,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0635386,-0.0518084,0.00684262,-0.00684262,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
563,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0674487,-0.0557185,0.00684262,-0.00684262,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
594,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0713587,-0.0576735,0.00684262,-0.00684262,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
625,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0752688,-0.0615836,0.00684262,-0.00684262,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
656,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0791789,-0.0635386,0.00684262,-0.00684262,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
688,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.083089,-0.0674487,0.00684262,-0.00879765,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
719,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.086999,-0.0694037,0.00879765,-0.00879765,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
750,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0909091,-0.0733138,0.00879765,-0.00879765,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
781,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0928641,-0.0772239,0.00879765,-0.00879765,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
813,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.0967742,-0.0791789,0.00879765,-0.00879765,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
844,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.100684,-0.083089,0.00879765,-0.0107527,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
875,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.104594,-0.085044,0.00879765,-0.0107527,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
906,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.108504,-0.0889541,0.0107527,-0.0107527,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
938,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.112414,-0.0909091,0.0107527,-0.0107527,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
969,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.116325,-0.0948192,0.0107527,-0.0107527,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1000,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.120235,-0.0967742,0.0107527,-0.0107527,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1031,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.124145,-0.100684,0.0107527,-0.0127077,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1063,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.128055,-0.104594,0.0127077,-0.0127077,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1094,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.131965,-0.106549,0.0127077,-0.0127077,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1125,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.135875,-0.110459,0.0127077,-0.0127077,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1156,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.13783,-0.112414,0.0127077,-0.0127077,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1188,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.14174,-0.116325,0.0127077,-0.0146628,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1219,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.14565,-0.11828,0.0127077,-0.0146628,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1250,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.14956,-0.12219,0.0146628,-0.0146628,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1281,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.15347,-0.1261,0.0146628,-0.0146628,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1313,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.15738,-0.128055,0.0146628,-0.0146628,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1344,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.16129,-0.131965,0.0146628,-0.0166178,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1375,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.1652,-0.13392,0.0146628,-0.0166178,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1406,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.16911,-0.13783,0.0146628,-0.0166178,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1438,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.173021,-0.139785,0.0166178,-0.0166178,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1469,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.176931,-0.143695,0.0166178,-0.0166178,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1500,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.180841,-0.14565,0.0166178,-0.0166178,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1531,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.182796,-0.14956,0.0166178,-0.0185728,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1563,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.186706,-0.15347,0.0166178,-0.0185728,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1594,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.190616,-0.155425,0.0185728,-0.0185728,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1625,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.194526,-0.159335,0.0185728,-0.0185728,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1656,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.198436,-0.16129,0.0185728,-0.0185728,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1688,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.202346,-0.1652,0.0185728,-0.0205279,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1719,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.206256,-0.167155,0.0185728,-0.0205279,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1750,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.210166,-0.171065,0.0185728,-0.0205279,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1781,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.214076,-0.174976,0.0205279,-0.0205279,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1813,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.217986,-0.176931,0.0205279,-0.0205279,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1844,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.221896,-0.180841,0.0205279,-0.0224829,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
1875,0.000977517,0.786901,-0.769306,-0.632454,0.571848,0.00293255,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.000977517,0.225806,-0.182796,0.0205279,-0.0224829,0.000977517,0.000977517,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,0.173021,-1,-1
